Time,Voltage,Time,,,,,,,,
17:51:32.458,2.32,92.458,,,,,,,,
17:51:32.528,2.32,92.528,,,,,,,,
17:51:32.563,2.32,92.563,,,,,,,,
17:51:32.633,2.32,92.633,,,,,,,,
17:51:32.670,2.32,92.67,,,,,,,,
17:51:32.704,2.32,92.704,,,,,,,,
17:51:32.774,2.32,92.774,,,,,,,,
17:51:32.811,2.32,92.811,,,,,,,,
17:51:32.886,2.32,92.886,,,,,,,,
17:51:32.922,2.33,92.922,,,,,,,,
17:51:32.958,2.32,92.958,,,,,,,,
17:51:33.031,2.32,93.031,,,,,,,,
17:51:33.065,2.34,93.065,,,,,,,,
17:51:33.132,2.36,93.132,,,,,,,,
17:51:33.168,2.37,93.168,,,,,,,,
17:51:33.207,2.38,93.207,,,,,,,,
17:51:33.275,2.38,93.275,,,,,,,,
17:51:33.312,2.38,93.312,,,,,,,,
17:51:33.383,2.38,93.383,,,,,,,,
17:51:33.416,2.39,93.416,,,,,,,,
17:51:33.483,2.38,93.483,,,,,,,,
17:51:33.520,2.37,93.52,,,,,,,,
17:51:33.557,2.36,93.557,,,,,,,,
17:51:33.626,2.36,93.626,,,,,,,,
17:51:33.660,2.36,93.66,,,,,,,,
17:51:33.733,2.35,93.733,,,,,,,,
17:51:33.767,2.35,93.767,,,,,,,,
17:51:33.805,2.35,93.805,,,,,,,,
17:51:33.876,2.35,93.876,,,,,,,,
17:51:33.912,2.35,93.912,,,,,,,,
17:51:33.985,2.34,93.985,,,,,,,,
17:51:34.020,2.34,94.02,,,,,,,,
17:51:34.058,2.34,94.058,,,,,,,,
17:51:34.133,2.34,94.133,,,,,,,,
17:51:34.170,2.34,94.17,,,,,,,,
17:51:34.208,2.34,94.208,,,,,,,,
17:51:34.277,2.33,94.277,,,,,,,,
17:51:34.311,2.32,94.311,,,,,,,,
17:51:34.385,2.31,94.385,,,,,,,,
17:51:34.418,2.32,94.418,,,,,,,,
17:51:34.456,2.32,94.456,,,,,,,,
17:51:34.524,2.33,94.524,,,,,,,,
17:51:34.558,2.33,94.558,,,,,,,,
17:51:34.627,2.33,94.627,,,,,,,,
17:51:34.665,2.34,94.665,,,,,,,,
17:51:34.702,2.35,94.702,,,,,,,,
17:51:34.770,2.35,94.77,,,,,,,,
17:51:34.804,2.35,94.804,,,,,,,,
17:51:34.874,2.35,94.874,,,,,,,,
17:51:34.912,2.35,94.912,,,,,,,,
17:51:34.987,2.35,94.987,,,,,,,,
17:51:35.020,2.35,95.02,,,,,,,,
17:51:35.054,2.34,95.054,,,,,,,,
17:51:35.124,2.34,95.124,,,,,,,,
17:51:35.157,2.34,95.157,,,,,,,,
17:51:35.224,2.34,95.224,,,,,,,,
17:51:35.258,2.34,95.258,,,,,,,,
17:51:35.325,2.34,95.325,,,,,,,,
17:51:35.359,2.34,95.359,,,,,,,,
17:51:35.426,2.33,95.426,,,,,,,,
17:51:35.460,2.33,95.46,,,,,,,,
17:51:35.529,2.33,95.529,,,,,,,,
17:51:35.562,2.33,95.562,,,,,,,,
17:51:35.629,2.32,95.629,,,,,,,,
17:51:35.667,2.32,95.667,,,,,,,,
17:51:35.736,2.32,95.736,,,,,,,,
17:51:35.771,2.31,95.771,,,,,,,,
17:51:35.805,2.31,95.805,,,,,,,,
17:51:35.875,2.3,95.875,,,,,,,,
17:51:35.912,2.29,95.912,,,,,,,,
17:51:35.981,2.29,95.981,,,,,,,,
17:51:36.018,2.28,96.018,,,,,,,,
17:51:36.053,2.28,96.053,,,,,,,,
17:51:36.119,2.27,96.119,,,,,,,,
17:51:36.155,2.27,96.155,,,,,,,,
17:51:36.225,2.27,96.225,,,,,,,,
17:51:36.259,2.29,96.259,,,,,,,,
17:51:36.330,2.31,96.33,,,,,,,,
17:51:36.365,2.33,96.365,,,,,,,,
17:51:36.439,2.33,96.439,,,,,,,,
17:51:36.476,2.35,96.476,,,,,,,,
17:51:36.513,2.36,96.513,,,,,,,,
17:51:36.583,2.36,96.583,,,,,,,,
17:51:36.620,2.36,96.62,,,,,,,,
17:51:36.691,2.36,96.691,,,,,,,,
17:51:36.729,2.36,96.729,,,,,,,,
17:51:36.762,2.36,96.762,,,,,,,,
17:51:36.832,2.35,96.832,,,,,,,,
17:51:36.869,2.35,96.869,,,,,,,,
17:51:36.938,2.35,96.938,,,,,,,,
17:51:36.972,2.35,96.972,,,,,,,,
17:51:37.005,2.35,97.005,,,,,,,,
17:51:37.077,2.34,97.077,,,,,,,,
17:51:37.114,2.33,97.114,,,,,,,,
17:51:37.183,2.33,97.183,,,,,,,,
17:51:37.219,2.32,97.219,,,,,,,,
17:51:37.254,2.32,97.254,,,,,,,,
17:51:37.327,2.31,97.327,,,,,,,,
17:51:37.365,2.31,97.365,,,,,,,,
17:51:37.434,2.31,97.434,,,,,,,,
17:51:37.486,2.32,97.486,,,,,,,,
17:51:37.510,2.33,97.51,,,,,,,,
17:51:37.560,2.34,97.56,,,,,,,,
17:51:37.628,2.35,97.628,,,,,,,,
17:51:37.661,2.35,97.661,,,,,,,,
17:51:37.733,2.35,97.733,,,,,,,,
17:51:37.767,2.35,97.767,,,,,,,,
17:51:37.805,2.35,97.805,,,,,,,,
17:51:37.874,2.35,97.874,,,,,,,,
17:51:37.912,2.35,97.912,,,,,,,,
17:51:37.979,2.35,97.979,,,,,,,,
17:51:38.013,2.34,98.013,,,,,,,,
17:51:38.079,2.35,98.079,,,,,,,,
17:51:38.113,2.35,98.113,,,,,,,,
17:51:38.183,2.36,98.183,,,,,,,,
17:51:38.216,2.36,98.216,,,,,,,,
17:51:38.283,2.38,98.283,,,,,,,,
17:51:38.320,2.39,98.32,,,,,,,,
17:51:38.357,2.4,98.357,,,,,,,,
17:51:38.427,2.41,98.427,,,,,,,,
17:51:38.463,2.41,98.463,,,,,,,,
17:51:38.532,2.41,98.532,,,,,,,,
17:51:38.565,2.41,98.565,,,,,,,,
17:51:38.639,2.41,98.639,,,,,,,,
17:51:38.676,2.4,98.676,,,,,,,,
17:51:38.709,2.39,98.709,,,,,,,,
17:51:38.776,2.38,98.776,,,,,,,,
17:51:38.810,2.37,98.81,,,,,,,,
17:51:38.878,2.37,98.878,,,,,,,,
17:51:38.913,2.36,98.913,,,,,,,,
17:51:38.980,2.36,98.98,,,,,,,,
17:51:39.013,2.36,99.013,,,,,,,,
17:51:39.081,2.34,99.081,,,,,,,,
17:51:39.115,2.33,99.115,,,,,,,,
17:51:39.185,2.33,99.185,,,,,,,,
17:51:39.219,2.33,99.219,,,,,,,,
17:51:39.256,2.32,99.256,,,,,,,,
17:51:39.325,2.32,99.325,,,,,,,,
17:51:39.358,2.31,99.358,,,,,,,,
17:51:39.429,2.31,99.429,,,,,,,,
17:51:39.463,2.31,99.463,,,,,,,,
17:51:39.530,2.31,99.53,,,,,,,,
17:51:39.567,2.31,99.567,,,,,,,,
17:51:39.636,2.31,99.636,,,,,,,,
17:51:39.669,2.31,99.669,,,,,,,,
17:51:39.707,2.31,99.707,,,,,,,,
17:51:39.778,2.31,99.778,,,,,,,,
17:51:39.812,2.31,99.812,,,,,,,,
17:51:39.883,2.31,99.883,,,,,,,,
17:51:39.919,2.31,99.919,,,,,,,,
17:51:39.988,2.31,99.988,,,,,,,,
17:51:40.023,2.31,100.023,,,,,,,,
17:51:40.058,2.32,100.058,,,,,,,,
17:51:40.130,2.32,100.13,,,,,,,,
17:51:40.164,2.33,100.164,,,,,,,,
17:51:40.230,2.33,100.23,,,,,,,,
17:51:40.263,2.35,100.263,,,,,,,,
17:51:40.330,2.36,100.33,,,,,,,,
17:51:40.363,2.36,100.363,,,,,,,,
17:51:40.430,2.36,100.43,,,,,,,,
17:51:40.463,2.36,100.463,,,,,,,,
17:51:40.533,2.37,100.533,,,,,,,,
17:51:40.567,2.37,100.567,,,,,,,,
17:51:40.638,2.37,100.638,,,,,,,,
17:51:40.671,2.37,100.671,,,,,,,,
17:51:40.705,2.36,100.705,,,,,,,,
17:51:40.772,2.36,100.772,,,,,,,,
17:51:40.808,2.36,100.808,,,,,,,,
17:51:40.877,2.36,100.877,,,,,,,,
17:51:40.913,2.36,100.913,,,,,,,,
17:51:40.984,2.36,100.984,,,,,,,,
17:51:41.017,2.36,101.017,,,,,,,,
17:51:41.083,2.34,101.083,,,,,,,,
17:51:41.116,2.33,101.116,,,,,,,,
17:51:41.188,2.32,101.188,,,,,,,,
17:51:41.224,2.31,101.224,,,,,,,,
17:51:41.262,2.31,101.262,,,,,,,,
17:51:41.333,2.31,101.333,,,,,,,,
17:51:41.367,2.3,101.367,,,,,,,,
17:51:41.437,2.3,101.437,,,,,,,,
17:51:41.475,2.31,101.475,,,,,,,,
17:51:41.512,2.31,101.512,,,,,,,,
17:51:41.582,2.31,101.582,,,,,,,,
17:51:41.617,2.31,101.617,,,,,,,,
17:51:41.687,2.31,101.687,,,,,,,,
17:51:41.722,2.31,101.722,,,,,,,,
17:51:41.789,2.31,101.789,,,,,,,,
17:51:41.824,2.32,101.824,,,,,,,,
17:51:41.857,2.32,101.857,,,,,,,,
17:51:41.925,2.32,101.925,,,,,,,,
17:51:41.958,2.32,101.958,,,,,,,,
17:51:42.025,2.33,102.025,,,,,,,,
17:51:42.062,2.33,102.062,,,,,,,,
17:51:42.130,2.34,102.13,,,,,,,,
17:51:42.167,2.33,102.167,,,,,,,,
17:51:42.239,2.33,102.239,,,,,,,,
17:51:42.273,2.35,102.273,,,,,,,,
17:51:42.311,2.35,102.311,,,,,,,,
17:51:42.382,2.36,102.382,,,,,,,,
17:51:42.415,2.36,102.415,,,,,,,,
17:51:42.484,2.37,102.484,,,,,,,,
17:51:42.517,2.37,102.517,,,,,,,,
17:51:42.589,2.37,102.589,,,,,,,,
17:51:42.626,2.37,102.626,,,,,,,,
17:51:42.664,2.35,102.664,,,,,,,,
17:51:42.735,2.34,102.735,,,,,,,,
17:51:42.773,2.33,102.773,,,,,,,,
17:51:42.808,2.33,102.808,,,,,,,,
17:51:42.875,2.32,102.875,,,,,,,,
17:51:42.913,2.31,102.913,,,,,,,,
17:51:42.986,2.31,102.986,,,,,,,,
17:51:43.023,2.31,103.023,,,,,,,,
17:51:43.058,2.32,103.058,,,,,,,,
17:51:43.128,2.33,103.128,,,,,,,,
17:51:43.164,2.34,103.164,,,,,,,,
17:51:43.232,2.34,103.232,,,,,,,,
17:51:43.270,2.34,103.27,,,,,,,,
17:51:43.338,2.34,103.338,,,,,,,,
17:51:43.376,2.34,103.376,,,,,,,,
17:51:43.410,2.34,103.41,,,,,,,,
17:51:43.477,2.34,103.477,,,,,,,,
17:51:43.511,2.33,103.511,,,,,,,,
17:51:43.582,2.33,103.582,,,,,,,,
17:51:43.619,2.32,103.619,,,,,,,,
17:51:43.691,2.32,103.691,,,,,,,,
17:51:43.727,2.32,103.727,,,,,,,,
17:51:43.761,2.33,103.761,,,,,,,,
17:51:43.828,2.34,103.828,,,,,,,,
17:51:43.863,2.35,103.863,,,,,,,,
17:51:43.930,2.36,103.93,,,,,,,,
17:51:43.967,2.37,103.967,,,,,,,,
17:51:44.035,2.38,104.035,,,,,,,,
17:51:44.068,2.38,104.068,,,,,,,,
17:51:44.137,2.38,104.137,,,,,,,,
17:51:44.172,2.38,104.172,,,,,,,,
17:51:44.239,2.38,104.239,,,,,,,,
17:51:44.273,2.37,104.273,,,,,,,,
17:51:44.306,2.35,104.306,,,,,,,,
17:51:44.373,2.35,104.373,,,,,,,,
17:51:44.439,2.34,104.439,,,,,,,,
17:51:44.473,2.34,104.473,,,,,,,,
17:51:44.506,2.33,104.506,,,,,,,,
17:51:44.575,2.33,104.575,,,,,,,,
17:51:44.611,2.33,104.611,,,,,,,,
17:51:44.678,2.33,104.678,,,,,,,,
17:51:44.711,2.34,104.711,,,,,,,,
17:51:44.779,2.34,104.779,,,,,,,,
17:51:44.812,2.34,104.812,,,,,,,,
17:51:44.880,2.34,104.88,,,,,,,,
17:51:44.913,2.33,104.913,,,,,,,,
17:51:44.984,2.34,104.984,,,,,,,,
17:51:45.019,2.34,105.019,,,,,,,,
17:51:45.091,2.34,105.091,,,,,,,,
17:51:45.124,2.34,105.124,,,,,,,,
17:51:45.190,2.34,105.19,,,,,,,,
17:51:45.223,2.34,105.223,,,,,,,,
17:51:45.293,2.34,105.293,,,,,,,,
17:51:45.326,2.34,105.326,,,,,,,,
17:51:45.361,2.34,105.361,,,,,,,,
17:51:45.428,2.34,105.428,,,,,,,,
17:51:45.461,2.34,105.461,,,,,,,,
17:51:45.528,2.35,105.528,,,,,,,,
17:51:45.561,2.35,105.561,,,,,,,,
17:51:45.629,2.35,105.629,,,,,,,,
17:51:45.663,2.35,105.663,,,,,,,,
17:51:45.729,2.36,105.729,,,,,,,,
17:51:45.762,2.37,105.762,,,,,,,,
17:51:45.829,2.37,105.829,,,,,,,,
17:51:45.863,2.38,105.863,,,,,,,,
17:51:45.932,2.39,105.932,,,,,,,,
17:51:45.968,2.39,105.968,,,,,,,,
17:51:46.039,2.4,106.039,,,,,,,,
17:51:46.074,2.4,106.074,,,,,,,,
17:51:46.111,2.4,106.111,,,,,,,,
17:51:46.178,2.4,106.178,,,,,,,,
17:51:46.212,2.4,106.212,,,,,,,,
17:51:46.279,2.39,106.279,,,,,,,,
17:51:46.314,2.39,106.314,,,,,,,,
17:51:46.382,2.38,106.382,,,,,,,,
17:51:46.415,2.38,106.415,,,,,,,,
17:51:46.484,2.38,106.484,,,,,,,,
17:51:46.519,2.37,106.519,,,,,,,,
17:51:46.585,2.37,106.585,,,,,,,,
17:51:46.620,2.37,106.62,,,,,,,,
17:51:46.689,2.37,106.689,,,,,,,,
17:51:46.723,2.37,106.723,,,,,,,,
17:51:46.759,2.36,106.759,,,,,,,,
17:51:46.830,2.37,106.83,,,,,,,,
17:51:46.864,2.36,106.864,,,,,,,,
17:51:46.933,2.36,106.933,,,,,,,,
17:51:46.968,2.36,106.968,,,,,,,,
17:51:47.039,2.36,107.039,,,,,,,,
17:51:47.072,2.36,107.072,,,,,,,,
17:51:47.139,2.36,107.139,,,,,,,,
17:51:47.176,2.36,107.176,,,,,,,,
17:51:47.209,2.35,107.209,,,,,,,,
17:51:47.282,2.35,107.282,,,,,,,,
17:51:47.317,2.35,107.317,,,,,,,,
17:51:47.383,2.35,107.383,,,,,,,,
17:51:47.416,2.35,107.416,,,,,,,,
17:51:47.487,2.34,107.487,,,,,,,,
17:51:47.525,2.33,107.525,,,,,,,,
17:51:47.559,2.33,107.559,,,,,,,,
17:51:47.626,2.32,107.626,,,,,,,,
17:51:47.697,2.33,107.697,,,,,,,,
17:51:47.730,2.33,107.73,,,,,,,,
17:51:47.763,2.33,107.763,,,,,,,,
17:51:47.831,2.34,107.831,,,,,,,,
17:51:47.868,2.33,107.868,,,,,,,,
17:51:47.935,2.32,107.935,,,,,,,,
17:51:47.972,2.33,107.972,,,,,,,,
17:51:48.012,2.33,108.012,,,,,,,,
17:51:48.085,2.32,108.085,,,,,,,,
17:51:48.118,2.32,108.118,,,,,,,,
17:51:48.186,2.32,108.186,,,,,,,,
17:51:48.219,2.32,108.219,,,,,,,,
17:51:48.293,2.32,108.293,,,,,,,,
17:51:48.329,2.32,108.329,,,,,,,,
17:51:48.363,2.32,108.363,,,,,,,,
17:51:48.434,2.32,108.434,,,,,,,,
17:51:48.471,2.32,108.471,,,,,,,,
17:51:48.540,2.32,108.54,,,,,,,,
17:51:48.578,2.32,108.578,,,,,,,,
17:51:48.611,2.32,108.611,,,,,,,,
17:51:48.684,2.33,108.684,,,,,,,,
17:51:48.717,2.33,108.717,,,,,,,,
17:51:48.793,2.34,108.793,,,,,,,,
17:51:48.829,2.34,108.829,,,,,,,,
17:51:48.864,2.34,108.864,,,,,,,,
17:51:48.931,2.35,108.931,,,,,,,,
17:51:48.965,2.34,108.965,,,,,,,,
17:51:49.033,2.34,109.033,,,,,,,,
17:51:49.067,2.33,109.067,,,,,,,,
17:51:49.136,2.32,109.136,,,,,,,,
17:51:49.170,2.32,109.17,,,,,,,,
17:51:49.240,2.31,109.24,,,,,,,,
17:51:49.274,2.31,109.274,,,,,,,,
17:51:49.312,2.3,109.312,,,,,,,,
17:51:49.383,2.3,109.383,,,,,,,,
17:51:49.418,2.3,109.418,,,,,,,,
17:51:49.492,2.3,109.492,,,,,,,,
17:51:49.527,2.29,109.527,,,,,,,,
17:51:49.563,2.29,109.563,,,,,,,,
17:51:49.631,2.3,109.631,,,,,,,,
17:51:49.667,2.31,109.667,,,,,,,,
17:51:49.734,2.31,109.734,,,,,,,,
17:51:49.769,2.31,109.769,,,,,,,,
17:51:49.842,2.32,109.842,,,,,,,,
17:51:49.875,2.34,109.875,,,,,,,,
17:51:49.913,2.36,109.913,,,,,,,,
17:51:49.984,2.37,109.984,,,,,,,,
17:51:50.018,2.37,110.018,,,,,,,,
17:51:50.087,2.37,110.087,,,,,,,,
17:51:50.120,2.37,110.12,,,,,,,,
17:51:50.194,2.37,110.194,,,,,,,,
17:51:50.227,2.37,110.227,,,,,,,,
17:51:50.262,2.38,110.262,,,,,,,,
17:51:50.333,2.39,110.333,,,,,,,,
17:51:50.371,2.39,110.371,,,,,,,,
17:51:50.447,2.4,110.447,,,,,,,,
17:51:50.481,2.4,110.481,,,,,,,,
17:51:50.515,2.4,110.515,,,,,,,,
17:51:50.585,2.4,110.585,,,,,,,,
17:51:50.622,2.39,110.622,,,,,,,,
17:51:50.693,2.37,110.693,,,,,,,,
17:51:50.726,2.35,110.726,,,,,,,,
17:51:50.762,2.34,110.762,,,,,,,,
17:51:50.832,2.33,110.832,,,,,,,,
17:51:50.869,2.32,110.869,,,,,,,,
17:51:50.938,2.32,110.938,,,,,,,,
17:51:50.973,2.31,110.973,,,,,,,,
17:51:51.045,2.32,111.045,,,,,,,,
17:51:51.083,2.36,111.083,,,,,,,,
17:51:51.117,2.38,111.117,,,,,,,,
17:51:51.192,2.39,111.192,,,,,,,,
17:51:51.227,2.39,111.227,,,,,,,,
17:51:51.296,2.4,111.296,,,,,,,,
17:51:51.332,2.41,111.332,,,,,,,,
17:51:51.369,2.41,111.369,,,,,,,,
17:51:51.437,2.4,111.437,,,,,,,,
17:51:51.472,2.38,111.472,,,,,,,,
17:51:51.510,2.37,111.51,,,,,,,,
17:51:51.585,2.35,111.585,,,,,,,,
17:51:51.619,2.35,111.619,,,,,,,,
17:51:51.688,2.35,111.688,,,,,,,,
17:51:51.721,2.35,111.721,,,,,,,,
17:51:51.792,2.35,111.792,,,,,,,,
17:51:51.826,2.36,111.826,,,,,,,,
17:51:51.899,2.36,111.899,,,,,,,,
17:51:51.936,2.35,111.936,,,,,,,,
17:51:51.974,2.35,111.974,,,,,,,,
17:51:52.011,2.35,112.011,,,,,,,,
17:51:52.083,2.35,112.083,,,,,,,,
17:51:52.119,2.35,112.119,,,,,,,,
17:51:52.188,2.34,112.188,,,,,,,,
17:51:52.222,2.35,112.222,,,,,,,,
17:51:52.293,2.35,112.293,,,,,,,,
17:51:52.327,2.35,112.327,,,,,,,,
17:51:52.363,2.35,112.363,,,,,,,,
17:51:52.435,2.36,112.435,,,,,,,,
17:51:52.471,2.35,112.471,,,,,,,,
17:51:52.538,2.35,112.538,,,,,,,,
17:51:52.573,2.35,112.573,,,,,,,,
17:51:52.648,2.36,112.648,,,,,,,,
17:51:52.685,2.36,112.685,,,,,,,,
17:51:52.722,2.37,112.722,,,,,,,,
17:51:52.798,2.37,112.798,,,,,,,,
17:51:52.834,2.37,112.834,,,,,,,,
17:51:52.867,2.38,112.867,,,,,,,,
17:51:52.938,2.37,112.938,,,,,,,,
17:51:52.971,2.37,112.971,,,,,,,,
17:51:53.048,2.37,113.048,,,,,,,,
17:51:53.084,2.36,113.084,,,,,,,,
17:51:53.122,2.35,113.122,,,,,,,,
17:51:53.193,2.34,113.193,,,,,,,,
17:51:53.226,2.34,113.226,,,,,,,,
17:51:53.298,2.33,113.298,,,,,,,,
17:51:53.335,2.33,113.335,,,,,,,,
17:51:53.372,2.33,113.372,,,,,,,,
17:51:53.444,2.33,113.444,,,,,,,,
17:51:53.478,2.33,113.478,,,,,,,,
17:51:53.515,2.34,113.515,,,,,,,,
17:51:53.587,2.35,113.587,,,,,,,,
17:51:53.620,2.36,113.62,,,,,,,,
17:51:53.691,2.37,113.691,,,,,,,,
17:51:53.725,2.37,113.725,,,,,,,,
17:51:53.792,2.38,113.792,,,,,,,,
17:51:53.827,2.38,113.827,,,,,,,,
17:51:53.896,2.39,113.896,,,,,,,,
17:51:53.930,2.38,113.93,,,,,,,,
17:51:53.964,2.38,113.964,,,,,,,,
17:51:54.031,2.39,114.031,,,,,,,,
17:51:54.067,2.38,114.067,,,,,,,,
17:51:54.135,2.39,114.135,,,,,,,,
17:51:54.170,2.38,114.17,,,,,,,,
17:51:54.237,2.38,114.237,,,,,,,,
17:51:54.274,2.37,114.274,,,,,,,,
17:51:54.311,2.37,114.311,,,,,,,,
17:51:54.378,2.36,114.378,,,,,,,,
17:51:54.448,2.36,114.448,,,,,,,,
17:51:54.485,2.36,114.485,,,,,,,,
17:51:54.519,2.36,114.519,,,,,,,,
17:51:54.594,2.36,114.594,,,,,,,,
17:51:54.628,2.34,114.628,,,,,,,,
17:51:54.697,2.32,114.697,,,,,,,,
17:51:54.731,2.31,114.731,,,,,,,,
17:51:54.768,2.3,114.768,,,,,,,,
17:51:54.835,2.29,114.835,,,,,,,,
17:51:54.870,2.28,114.87,,,,,,,,
17:51:54.938,2.28,114.938,,,,,,,,
17:51:54.976,2.27,114.976,,,,,,,,
17:51:55.044,2.27,115.044,,,,,,,,
17:51:55.081,2.27,115.081,,,,,,,,
17:51:55.115,2.27,115.115,,,,,,,,
17:51:55.187,2.27,115.187,,,,,,,,
17:51:55.221,2.26,115.221,,,,,,,,
17:51:55.297,2.27,115.297,,,,,,,,
17:51:55.330,2.26,115.33,,,,,,,,
17:51:55.397,2.26,115.397,,,,,,,,
17:51:55.431,2.26,115.431,,,,,,,,
17:51:55.469,2.28,115.469,,,,,,,,
17:51:55.536,2.29,115.536,,,,,,,,
17:51:55.571,2.3,115.571,,,,,,,,
17:51:55.644,2.31,115.644,,,,,,,,
17:51:55.678,2.32,115.678,,,,,,,,
17:51:55.712,2.33,115.712,,,,,,,,
17:51:55.787,2.33,115.787,,,,,,,,
17:51:55.821,2.34,115.821,,,,,,,,
17:51:55.889,2.34,115.889,,,,,,,,
17:51:55.924,2.34,115.924,,,,,,,,
17:51:55.995,2.34,115.995,,,,,,,,
17:51:56.031,2.33,116.031,,,,,,,,
17:51:56.064,2.34,116.064,,,,,,,,
17:51:56.131,2.33,116.131,,,,,,,,
17:51:56.164,2.33,116.164,,,,,,,,
17:51:56.233,2.34,116.233,,,,,,,,
17:51:56.265,2.36,116.265,,,,,,,,
17:51:56.334,2.37,116.334,,,,,,,,
17:51:56.367,2.38,116.367,,,,,,,,
17:51:56.434,2.38,116.434,,,,,,,,
17:51:56.468,2.38,116.468,,,,,,,,
17:51:56.535,2.38,116.535,,,,,,,,
17:51:56.573,2.39,116.573,,,,,,,,
17:51:56.644,2.38,116.644,,,,,,,,
17:51:56.678,2.36,116.678,,,,,,,,
17:51:56.746,2.34,116.746,,,,,,,,
17:51:56.780,2.33,116.78,,,,,,,,
17:51:56.817,2.33,116.817,,,,,,,,
17:51:56.884,2.32,116.884,,,,,,,,
17:51:56.918,2.32,116.918,,,,,,,,
17:51:56.991,2.32,116.991,,,,,,,,
17:51:57.029,2.33,117.029,,,,,,,,
17:51:57.096,2.35,117.096,,,,,,,,
17:51:57.130,2.37,117.13,,,,,,,,
17:51:57.168,2.38,117.168,,,,,,,,
17:51:57.235,2.37,117.235,,,,,,,,
17:51:57.273,2.38,117.273,,,,,,,,
17:51:57.344,2.39,117.344,,,,,,,,
17:51:57.381,2.39,117.381,,,,,,,,
17:51:57.419,2.38,117.419,,,,,,,,
17:51:57.487,2.36,117.487,,,,,,,,
17:51:57.521,2.34,117.521,,,,,,,,
17:51:57.587,2.34,117.587,,,,,,,,
17:51:57.622,2.34,117.622,,,,,,,,
17:51:57.692,2.34,117.692,,,,,,,,
17:51:57.726,2.34,117.726,,,,,,,,
17:51:57.797,2.35,117.797,,,,,,,,
17:51:57.840,2.35,117.84,,,,,,,,
17:51:57.871,2.35,117.871,,,,,,,,
17:51:57.940,2.35,117.94,,,,,,,,
17:51:57.978,2.35,117.978,,,,,,,,
17:51:58.016,2.35,118.016,,,,,,,,
17:51:58.084,2.35,118.084,,,,,,,,
17:51:58.117,2.35,118.117,,,,,,,,
17:51:58.187,2.34,118.187,,,,,,,,
17:51:58.220,2.33,118.22,,,,,,,,
17:51:58.288,2.32,118.288,,,,,,,,
17:51:58.321,2.31,118.321,,,,,,,,
17:51:58.387,2.31,118.387,,,,,,,,
17:51:58.421,2.3,118.421,,,,,,,,
17:51:58.491,2.3,118.491,,,,,,,,
17:51:58.529,2.3,118.529,,,,,,,,
17:51:58.563,2.3,118.563,,,,,,,,
17:51:58.640,2.31,118.64,,,,,,,,
17:51:58.673,2.33,118.673,,,,,,,,
17:51:58.740,2.34,118.74,,,,,,,,
17:51:58.774,2.35,118.774,,,,,,,,
17:51:58.846,2.36,118.846,,,,,,,,
17:51:58.882,2.36,118.882,,,,,,,,
17:51:58.916,2.36,118.916,,,,,,,,
17:51:58.985,2.36,118.985,,,,,,,,
17:51:59.019,2.35,119.019,,,,,,,,
17:51:59.086,2.34,119.086,,,,,,,,
17:51:59.122,2.33,119.122,,,,,,,,
17:51:59.189,2.33,119.189,,,,,,,,
17:51:59.223,2.32,119.223,,,,,,,,
17:51:59.298,2.32,119.298,,,,,,,,
17:51:59.333,2.32,119.333,,,,,,,,
17:51:59.371,2.31,119.371,,,,,,,,
17:51:59.441,2.31,119.441,,,,,,,,
17:51:59.478,2.32,119.478,,,,,,,,
17:51:59.550,2.33,119.55,,,,,,,,
17:51:59.583,2.34,119.583,,,,,,,,
17:51:59.616,2.34,119.616,,,,,,,,
17:51:59.684,2.35,119.684,,,,,,,,
17:51:59.717,2.35,119.717,,,,,,,,
17:51:59.789,2.35,119.789,,,,,,,,
17:51:59.824,2.36,119.824,,,,,,,,
