Time,Voltage,Time,,,,,,,,
17:51:59.894,2.38,119.894,,,,,,,,
17:51:59.927,2.38,119.927,,,,,,,,
17:51:59.997,2.39,119.997,,,,,,,,
17:52:00.030,2.39,120.03,,,,,,,,
17:52:00.068,2.39,120.068,,,,,,,,
17:52:00.135,2.39,120.135,,,,,,,,
17:52:00.171,2.39,120.171,,,,,,,,
17:52:00.239,2.39,120.239,,,,,,,,
17:52:00.272,2.38,120.272,,,,,,,,
17:52:00.347,2.37,120.347,,,,,,,,
17:52:00.384,2.36,120.384,,,,,,,,
17:52:00.420,2.36,120.42,,,,,,,,
17:52:00.493,2.35,120.493,,,,,,,,
17:52:00.527,2.35,120.527,,,,,,,,
17:52:00.598,2.35,120.598,,,,,,,,
17:52:00.636,2.36,120.636,,,,,,,,
17:52:00.672,2.37,120.672,,,,,,,,
17:52:00.742,2.37,120.742,,,,,,,,
17:52:00.778,2.38,120.778,,,,,,,,
17:52:00.848,2.38,120.848,,,,,,,,
17:52:00.881,2.39,120.881,,,,,,,,
17:52:00.918,2.39,120.918,,,,,,,,
17:52:00.989,2.39,120.989,,,,,,,,
17:52:01.024,2.38,121.024,,,,,,,,
17:52:01.095,2.37,121.095,,,,,,,,
17:52:01.129,2.37,121.129,,,,,,,,
17:52:01.197,2.37,121.197,,,,,,,,
17:52:01.232,2.36,121.232,,,,,,,,
17:52:01.304,2.35,121.304,,,,,,,,
17:52:01.337,2.35,121.337,,,,,,,,
17:52:01.371,2.35,121.371,,,,,,,,
17:52:01.447,2.35,121.447,,,,,,,,
17:52:01.482,2.36,121.482,,,,,,,,
17:52:01.554,2.36,121.554,,,,,,,,
17:52:01.589,2.37,121.589,,,,,,,,
17:52:01.626,2.38,121.626,,,,,,,,
17:52:01.692,2.38,121.692,,,,,,,,
17:52:01.725,2.39,121.725,,,,,,,,
17:52:01.792,2.39,121.792,,,,,,,,
17:52:01.825,2.39,121.825,,,,,,,,
17:52:01.891,2.39,121.891,,,,,,,,
17:52:01.928,2.39,121.928,,,,,,,,
17:52:01.999,2.38,121.999,,,,,,,,
17:52:02.035,2.38,122.035,,,,,,,,
17:52:02.071,2.38,122.071,,,,,,,,
17:52:02.138,2.38,122.138,,,,,,,,
17:52:02.172,2.37,122.172,,,,,,,,
17:52:02.246,2.38,122.246,,,,,,,,
17:52:02.283,2.38,122.283,,,,,,,,
17:52:02.317,2.38,122.317,,,,,,,,
17:52:02.387,2.38,122.387,,,,,,,,
17:52:02.421,2.38,122.421,,,,,,,,
17:52:02.488,2.38,122.488,,,,,,,,
17:52:02.521,2.38,122.521,,,,,,,,
17:52:02.589,2.38,122.589,,,,,,,,
17:52:02.625,2.39,122.625,,,,,,,,
17:52:02.694,2.39,122.694,,,,,,,,
17:52:02.729,2.39,122.729,,,,,,,,
17:52:02.767,2.39,122.767,,,,,,,,
17:52:02.840,2.39,122.84,,,,,,,,
17:52:02.874,2.39,122.874,,,,,,,,
17:52:02.946,2.39,122.946,,,,,,,,
17:52:02.980,2.39,122.98,,,,,,,,
17:52:03.051,2.38,123.051,,,,,,,,
17:52:03.088,2.37,123.088,,,,,,,,
17:52:03.122,2.36,123.122,,,,,,,,
17:52:03.194,2.35,123.194,,,,,,,,
17:52:03.231,2.35,123.231,,,,,,,,
17:52:03.301,2.34,123.301,,,,,,,,
17:52:03.334,2.34,123.334,,,,,,,,
17:52:03.371,2.34,123.371,,,,,,,,
17:52:03.438,2.33,123.438,,,,,,,,
17:52:03.471,2.32,123.471,,,,,,,,
17:52:03.538,2.31,123.538,,,,,,,,
17:52:03.573,2.31,123.573,,,,,,,,
17:52:03.646,2.31,123.646,,,,,,,,
17:52:03.684,2.31,123.684,,,,,,,,
17:52:03.717,2.31,123.717,,,,,,,,
17:52:03.785,2.31,123.785,,,,,,,,
17:52:03.819,2.34,123.819,,,,,,,,
17:52:03.891,2.36,123.891,,,,,,,,
17:52:03.929,2.38,123.929,,,,,,,,
17:52:04.001,2.39,124.001,,,,,,,,
17:52:04.038,2.39,124.038,,,,,,,,
17:52:04.074,2.4,124.074,,,,,,,,
17:52:04.145,2.4,124.145,,,,,,,,
17:52:04.180,2.4,124.18,,,,,,,,
17:52:04.251,2.39,124.251,,,,,,,,
17:52:04.286,2.39,124.286,,,,,,,,
17:52:04.324,2.38,124.324,,,,,,,,
17:52:04.392,2.38,124.392,,,,,,,,
17:52:04.428,2.38,124.428,,,,,,,,
17:52:04.498,2.38,124.498,,,,,,,,
17:52:04.534,2.37,124.534,,,,,,,,
17:52:04.572,2.37,124.572,,,,,,,,
17:52:04.643,2.36,124.643,,,,,,,,
17:52:04.677,2.36,124.677,,,,,,,,
17:52:04.744,2.36,124.744,,,,,,,,
17:52:04.778,2.36,124.778,,,,,,,,
17:52:04.851,2.36,124.851,,,,,,,,
17:52:04.889,2.35,124.889,,,,,,,,
17:52:04.925,2.35,124.925,,,,,,,,
17:52:04.999,2.35,124.999,,,,,,,,
17:52:05.036,2.35,125.036,,,,,,,,
17:52:05.071,2.35,125.071,,,,,,,,
17:52:05.143,2.34,125.143,,,,,,,,
17:52:05.179,2.35,125.179,,,,,,,,
17:52:05.249,2.34,125.249,,,,,,,,
17:52:05.282,2.34,125.282,,,,,,,,
17:52:05.349,2.34,125.349,,,,,,,,
17:52:05.382,2.34,125.382,,,,,,,,
17:52:05.420,2.34,125.42,,,,,,,,
17:52:05.488,2.34,125.488,,,,,,,,
17:52:05.521,2.34,125.521,,,,,,,,
17:52:05.589,2.35,125.589,,,,,,,,
17:52:05.622,2.35,125.622,,,,,,,,
17:52:05.693,2.36,125.693,,,,,,,,
17:52:05.727,2.37,125.727,,,,,,,,
17:52:05.797,2.37,125.797,,,,,,,,
17:52:05.835,2.36,125.835,,,,,,,,
17:52:05.871,2.35,125.871,,,,,,,,
17:52:05.939,2.34,125.939,,,,,,,,
17:52:05.976,2.34,125.976,,,,,,,,
17:52:06.044,2.33,126.044,,,,,,,,
17:52:06.077,2.33,126.077,,,,,,,,
17:52:06.147,2.33,126.147,,,,,,,,
17:52:06.181,2.32,126.181,,,,,,,,
17:52:06.254,2.32,126.254,,,,,,,,
17:52:06.287,2.32,126.287,,,,,,,,
17:52:06.354,2.32,126.354,,,,,,,,
17:52:06.388,2.33,126.388,,,,,,,,
17:52:06.424,2.32,126.424,,,,,,,,
17:52:06.493,2.32,126.493,,,,,,,,
17:52:06.530,2.32,126.53,,,,,,,,
17:52:06.596,2.32,126.596,,,,,,,,
17:52:06.629,2.33,126.629,,,,,,,,
17:52:06.697,2.34,126.697,,,,,,,,
17:52:06.730,2.35,126.73,,,,,,,,
17:52:06.799,2.35,126.799,,,,,,,,
17:52:06.834,2.36,126.834,,,,,,,,
17:52:06.871,2.36,126.871,,,,,,,,
17:52:06.942,2.36,126.942,,,,,,,,
17:52:06.979,2.36,126.979,,,,,,,,
17:52:07.047,2.35,127.047,,,,,,,,
17:52:07.085,2.35,127.085,,,,,,,,
17:52:07.152,2.34,127.152,,,,,,,,
17:52:07.190,2.33,127.19,,,,,,,,
17:52:07.224,2.32,127.224,,,,,,,,
17:52:07.292,2.33,127.292,,,,,,,,
17:52:07.328,2.32,127.328,,,,,,,,
17:52:07.395,2.32,127.395,,,,,,,,
17:52:07.431,2.32,127.431,,,,,,,,
17:52:07.503,2.32,127.503,,,,,,,,
17:52:07.536,2.31,127.536,,,,,,,,
17:52:07.607,2.32,127.607,,,,,,,,
17:52:07.642,2.32,127.642,,,,,,,,
17:52:07.675,2.33,127.675,,,,,,,,
17:52:07.746,2.33,127.746,,,,,,,,
17:52:07.780,2.33,127.78,,,,,,,,
17:52:07.853,2.34,127.853,,,,,,,,
17:52:07.888,2.35,127.888,,,,,,,,
17:52:07.925,2.36,127.925,,,,,,,,
17:52:07.998,2.36,127.998,,,,,,,,
17:52:08.032,2.36,128.032,,,,,,,,
17:52:08.103,2.36,128.103,,,,,,,,
17:52:08.137,2.36,128.137,,,,,,,,
17:52:08.204,2.36,128.204,,,,,,,,
17:52:08.242,2.36,128.242,,,,,,,,
17:52:08.277,2.36,128.277,,,,,,,,
17:52:08.351,2.36,128.351,,,,,,,,
17:52:08.390,2.36,128.39,,,,,,,,
17:52:08.428,2.36,128.428,,,,,,,,
17:52:08.499,2.35,128.499,,,,,,,,
17:52:08.536,2.36,128.536,,,,,,,,
17:52:08.572,2.35,128.572,,,,,,,,
17:52:08.642,2.34,128.642,,,,,,,,
17:52:08.675,2.33,128.675,,,,,,,,
17:52:08.745,2.33,128.745,,,,,,,,
17:52:08.781,2.32,128.781,,,,,,,,
17:52:08.856,2.32,128.856,,,,,,,,
17:52:08.892,2.31,128.892,,,,,,,,
17:52:08.925,2.31,128.925,,,,,,,,
17:52:08.995,2.31,128.995,,,,,,,,
17:52:09.031,2.31,129.031,,,,,,,,
17:52:09.101,2.31,129.101,,,,,,,,
17:52:09.135,2.32,129.135,,,,,,,,
17:52:09.204,2.31,129.204,,,,,,,,
17:52:09.238,2.31,129.238,,,,,,,,
17:52:09.272,2.31,129.272,,,,,,,,
17:52:09.346,2.31,129.346,,,,,,,,
17:52:09.384,2.32,129.384,,,,,,,,
17:52:09.455,2.31,129.455,,,,,,,,
17:52:09.488,2.32,129.488,,,,,,,,
17:52:09.522,2.31,129.522,,,,,,,,
17:52:09.589,2.32,129.589,,,,,,,,
17:52:09.624,2.32,129.624,,,,,,,,
17:52:09.696,2.32,129.696,,,,,,,,
17:52:09.734,2.31,129.734,,,,,,,,
17:52:09.770,2.31,129.77,,,,,,,,
17:52:09.839,2.31,129.839,,,,,,,,
17:52:09.876,2.31,129.876,,,,,,,,
17:52:09.951,2.31,129.951,,,,,,,,
17:52:09.985,2.31,129.985,,,,,,,,
17:52:10.053,2.31,130.053,,,,,,,,
17:52:10.090,2.32,130.09,,,,,,,,
17:52:10.129,2.32,130.129,,,,,,,,
17:52:10.196,2.32,130.196,,,,,,,,
17:52:10.229,2.33,130.229,,,,,,,,
17:52:10.302,2.33,130.302,,,,,,,,
17:52:10.338,2.34,130.338,,,,,,,,
17:52:10.373,2.34,130.373,,,,,,,,
17:52:10.446,2.34,130.446,,,,,,,,
17:52:10.480,2.34,130.48,,,,,,,,
17:52:10.550,2.34,130.55,,,,,,,,
17:52:10.584,2.34,130.584,,,,,,,,
17:52:10.653,2.35,130.653,,,,,,,,
17:52:10.688,2.35,130.688,,,,,,,,
17:52:10.721,2.35,130.721,,,,,,,,
17:52:10.788,2.35,130.788,,,,,,,,
17:52:10.825,2.35,130.825,,,,,,,,
17:52:10.895,2.35,130.895,,,,,,,,
17:52:10.931,2.35,130.931,,,,,,,,
17:52:11.003,2.35,131.003,,,,,,,,
17:52:11.038,2.33,131.038,,,,,,,,
17:52:11.076,2.32,131.076,,,,,,,,
17:52:11.147,2.32,131.147,,,,,,,,
17:52:11.181,2.31,131.181,,,,,,,,
17:52:11.254,2.31,131.254,,,,,,,,
17:52:11.288,2.3,131.288,,,,,,,,
17:52:11.359,2.3,131.359,,,,,,,,
17:52:11.397,2.3,131.397,,,,,,,,
17:52:11.432,2.31,131.432,,,,,,,,
17:52:11.505,2.33,131.505,,,,,,,,
17:52:11.538,2.33,131.538,,,,,,,,
17:52:11.572,2.34,131.572,,,,,,,,
17:52:11.644,2.34,131.644,,,,,,,,
17:52:11.680,2.35,131.68,,,,,,,,
17:52:11.748,2.36,131.748,,,,,,,,
17:52:11.782,2.36,131.782,,,,,,,,
17:52:11.853,2.38,131.853,,,,,,,,
17:52:11.887,2.39,131.887,,,,,,,,
17:52:11.956,2.4,131.956,,,,,,,,
17:52:11.992,2.42,131.992,,,,,,,,
17:52:12.025,2.42,132.025,,,,,,,,
17:52:12.093,2.42,132.093,,,,,,,,
17:52:12.126,2.43,132.126,,,,,,,,
17:52:12.195,2.43,132.195,,,,,,,,
17:52:12.228,2.41,132.228,,,,,,,,
17:52:12.300,2.39,132.3,,,,,,,,
17:52:12.336,2.39,132.336,,,,,,,,
17:52:12.405,2.38,132.405,,,,,,,,
17:52:12.439,2.37,132.439,,,,,,,,
17:52:12.477,2.37,132.477,,,,,,,,
17:52:12.545,2.37,132.545,,,,,,,,
17:52:12.579,2.36,132.579,,,,,,,,
17:52:12.649,2.36,132.649,,,,,,,,
17:52:12.686,2.35,132.686,,,,,,,,
17:52:12.756,2.35,132.756,,,,,,,,
17:52:12.789,2.35,132.789,,,,,,,,
17:52:12.824,2.34,132.824,,,,,,,,
17:52:12.896,2.34,132.896,,,,,,,,
17:52:12.930,2.34,132.93,,,,,,,,
17:52:13.001,2.34,133.001,,,,,,,,
17:52:13.037,2.34,133.037,,,,,,,,
17:52:13.071,2.34,133.071,,,,,,,,
17:52:13.145,2.34,133.145,,,,,,,,
17:52:13.180,2.34,133.18,,,,,,,,
17:52:13.250,2.34,133.25,,,,,,,,
17:52:13.287,2.35,133.287,,,,,,,,
17:52:13.362,2.34,133.362,,,,,,,,
17:52:13.396,2.34,133.396,,,,,,,,
17:52:13.429,2.35,133.429,,,,,,,,
17:52:13.501,2.36,133.501,,,,,,,,
17:52:13.534,2.36,133.534,,,,,,,,
17:52:13.605,2.37,133.605,,,,,,,,
17:52:13.641,2.37,133.641,,,,,,,,
17:52:13.674,2.38,133.674,,,,,,,,
17:52:13.744,2.39,133.744,,,,,,,,
17:52:13.779,2.39,133.779,,,,,,,,
17:52:13.848,2.38,133.848,,,,,,,,
17:52:13.882,2.37,133.882,,,,,,,,
17:52:13.951,2.36,133.951,,,,,,,,
17:52:13.986,2.36,133.986,,,,,,,,
17:52:14.057,2.35,134.057,,,,,,,,
17:52:14.095,2.35,134.095,,,,,,,,
17:52:14.131,2.34,134.131,,,,,,,,
17:52:14.203,2.34,134.203,,,,,,,,
17:52:14.241,2.33,134.241,,,,,,,,
17:52:14.310,2.33,134.31,,,,,,,,
17:52:14.344,2.32,134.344,,,,,,,,
17:52:14.379,2.31,134.379,,,,,,,,
17:52:14.446,2.32,134.446,,,,,,,,
17:52:14.479,2.31,134.479,,,,,,,,
17:52:14.548,2.31,134.548,,,,,,,,
17:52:14.587,2.31,134.587,,,,,,,,
17:52:14.655,2.31,134.655,,,,,,,,
17:52:14.692,2.32,134.692,,,,,,,,
17:52:14.727,2.32,134.727,,,,,,,,
17:52:14.797,2.32,134.797,,,,,,,,
17:52:14.830,2.32,134.83,,,,,,,,
17:52:14.897,2.32,134.897,,,,,,,,
17:52:14.931,2.32,134.931,,,,,,,,
17:52:14.998,2.32,134.998,,,,,,,,
17:52:15.032,2.33,135.032,,,,,,,,
17:52:15.098,2.33,135.098,,,,,,,,
17:52:15.131,2.34,135.131,,,,,,,,
17:52:15.200,2.34,135.2,,,,,,,,
17:52:15.234,2.34,135.234,,,,,,,,
17:52:15.306,2.34,135.306,,,,,,,,
17:52:15.343,2.34,135.343,,,,,,,,
17:52:15.381,2.34,135.381,,,,,,,,
17:52:15.453,2.34,135.453,,,,,,,,
17:52:15.491,2.33,135.491,,,,,,,,
17:52:15.526,2.33,135.526,,,,,,,,
17:52:15.600,2.33,135.6,,,,,,,,
17:52:15.636,2.34,135.636,,,,,,,,
17:52:15.707,2.34,135.707,,,,,,,,
17:52:15.746,2.34,135.746,,,,,,,,
17:52:15.783,2.35,135.783,,,,,,,,
17:52:15.855,2.36,135.855,,,,,,,,
17:52:15.892,2.36,135.892,,,,,,,,
17:52:15.925,2.36,135.925,,,,,,,,
17:52:15.995,2.37,135.995,,,,,,,,
17:52:16.030,2.37,136.03,,,,,,,,
17:52:16.099,2.37,136.099,,,,,,,,
17:52:16.132,2.37,136.132,,,,,,,,
17:52:16.204,2.37,136.204,,,,,,,,
17:52:16.242,2.37,136.242,,,,,,,,
17:52:16.277,2.37,136.277,,,,,,,,
17:52:16.347,2.37,136.347,,,,,,,,
17:52:16.380,2.36,136.38,,,,,,,,
17:52:16.452,2.36,136.452,,,,,,,,
17:52:16.490,2.36,136.49,,,,,,,,
17:52:16.523,2.36,136.523,,,,,,,,
17:52:16.597,2.36,136.597,,,,,,,,
17:52:16.630,2.36,136.63,,,,,,,,
17:52:16.701,2.36,136.701,,,,,,,,
17:52:16.734,2.36,136.734,,,,,,,,
17:52:16.805,2.36,136.805,,,,,,,,
17:52:16.838,2.35,136.838,,,,,,,,
17:52:16.910,2.35,136.91,,,,,,,,
17:52:16.947,2.35,136.947,,,,,,,,
17:52:16.981,2.35,136.981,,,,,,,,
17:52:17.049,2.35,137.049,,,,,,,,
17:52:17.083,2.34,137.083,,,,,,,,
17:52:17.153,2.34,137.153,,,,,,,,
17:52:17.203,2.34,137.203,,,,,,,,
17:52:17.256,2.35,137.256,,,,,,,,
17:52:17.289,2.35,137.289,,,,,,,,
17:52:17.357,2.35,137.357,,,,,,,,
17:52:17.391,2.35,137.391,,,,,,,,
17:52:17.426,2.34,137.426,,,,,,,,
17:52:17.497,2.33,137.497,,,,,,,,
17:52:17.530,2.33,137.53,,,,,,,,
17:52:17.597,2.32,137.597,,,,,,,,
17:52:17.630,2.31,137.63,,,,,,,,
17:52:17.699,2.31,137.699,,,,,,,,
17:52:17.733,2.3,137.733,,,,,,,,
17:52:17.802,2.3,137.802,,,,,,,,
17:52:17.841,2.32,137.841,,,,,,,,
17:52:17.878,2.34,137.878,,,,,,,,
17:52:17.950,2.34,137.95,,,,,,,,
17:52:17.985,2.35,137.985,,,,,,,,
17:52:18.057,2.35,138.057,,,,,,,,
17:52:18.091,2.36,138.091,,,,,,,,
17:52:18.124,2.36,138.124,,,,,,,,
17:52:18.195,2.35,138.195,,,,,,,,
17:52:18.228,2.36,138.228,,,,,,,,
17:52:18.297,2.37,138.297,,,,,,,,
17:52:18.334,2.37,138.334,,,,,,,,
17:52:18.402,2.37,138.402,,,,,,,,
17:52:18.440,2.37,138.44,,,,,,,,
17:52:18.509,2.37,138.509,,,,,,,,
17:52:18.542,2.38,138.542,,,,,,,,
17:52:18.577,2.38,138.577,,,,,,,,
17:52:18.648,2.38,138.648,,,,,,,,
17:52:18.686,2.37,138.686,,,,,,,,
17:52:18.759,2.37,138.759,,,,,,,,
17:52:18.797,2.37,138.797,,,,,,,,
17:52:18.830,2.37,138.83,,,,,,,,
17:52:18.897,2.37,138.897,,,,,,,,
17:52:18.930,2.36,138.93,,,,,,,,
17:52:18.998,2.37,138.998,,,,,,,,
17:52:19.032,2.37,139.032,,,,,,,,
17:52:19.104,2.37,139.104,,,,,,,,
17:52:19.139,2.38,139.139,,,,,,,,
17:52:19.209,2.39,139.209,,,,,,,,
17:52:19.247,2.39,139.247,,,,,,,,
17:52:19.283,2.39,139.283,,,,,,,,
17:52:19.357,2.4,139.357,,,,,,,,
17:52:19.390,2.41,139.39,,,,,,,,
17:52:19.457,2.39,139.457,,,,,,,,
17:52:19.490,2.38,139.49,,,,,,,,
17:52:19.528,2.37,139.528,,,,,,,,
17:52:19.597,2.36,139.597,,,,,,,,
17:52:19.630,2.36,139.63,,,,,,,,
17:52:19.698,2.35,139.698,,,,,,,,
17:52:19.731,2.35,139.731,,,,,,,,
17:52:19.799,2.34,139.799,,,,,,,,
17:52:19.835,2.35,139.835,,,,,,,,
17:52:19.906,2.36,139.906,,,,,,,,
17:52:19.942,2.35,139.942,,,,,,,,
17:52:19.981,2.36,139.981,,,,,,,,
17:52:20.049,2.36,140.049,,,,,,,,
17:52:20.086,2.36,140.086,,,,,,,,
17:52:20.157,2.36,140.157,,,,,,,,
17:52:20.195,2.36,140.195,,,,,,,,
17:52:20.229,2.35,140.229,,,,,,,,
17:52:20.297,2.35,140.297,,,,,,,,
17:52:20.331,2.34,140.331,,,,,,,,
17:52:20.397,2.34,140.397,,,,,,,,
17:52:20.431,2.34,140.431,,,,,,,,
17:52:20.504,2.34,140.504,,,,,,,,
17:52:20.541,2.33,140.541,,,,,,,,
17:52:20.609,2.33,140.609,,,,,,,,
17:52:20.646,2.34,140.646,,,,,,,,
17:52:20.681,2.35,140.681,,,,,,,,
17:52:20.747,2.35,140.747,,,,,,,,
17:52:20.780,2.35,140.78,,,,,,,,
17:52:20.847,2.35,140.847,,,,,,,,
17:52:20.884,2.35,140.884,,,,,,,,
17:52:20.955,2.35,140.955,,,,,,,,
17:52:20.989,2.35,140.989,,,,,,,,
17:52:21.061,2.35,141.061,,,,,,,,
17:52:21.095,2.35,141.095,,,,,,,,
17:52:21.132,2.35,141.132,,,,,,,,
17:52:21.203,2.35,141.203,,,,,,,,
17:52:21.236,2.35,141.236,,,,,,,,
17:52:21.305,2.35,141.305,,,,,,,,
17:52:21.338,2.35,141.338,,,,,,,,
17:52:21.408,2.36,141.408,,,,,,,,
17:52:21.441,2.36,141.441,,,,,,,,
17:52:21.477,2.36,141.477,,,,,,,,
17:52:21.544,2.37,141.544,,,,,,,,
17:52:21.577,2.37,141.577,,,,,,,,
17:52:21.646,2.38,141.646,,,,,,,,
17:52:21.679,2.38,141.679,,,,,,,,
17:52:21.747,2.38,141.747,,,,,,,,
17:52:21.781,2.38,141.781,,,,,,,,
17:52:21.852,2.37,141.852,,,,,,,,
17:52:21.885,2.37,141.885,,,,,,,,
17:52:21.954,2.37,141.954,,,,,,,,
17:52:21.988,2.37,141.988,,,,,,,,
17:52:22.058,2.37,142.058,,,,,,,,
17:52:22.091,2.37,142.091,,,,,,,,
17:52:22.158,2.37,142.158,,,,,,,,
17:52:22.193,2.37,142.193,,,,,,,,
17:52:22.262,2.36,142.262,,,,,,,,
17:52:22.296,2.36,142.296,,,,,,,,
17:52:22.330,2.35,142.33,,,,,,,,
17:52:22.397,2.35,142.397,,,,,,,,
17:52:22.431,2.35,142.431,,,,,,,,
17:52:22.497,2.34,142.497,,,,,,,,
17:52:22.531,2.34,142.531,,,,,,,,
17:52:22.600,2.34,142.6,,,,,,,,
17:52:22.636,2.34,142.636,,,,,,,,
17:52:22.707,2.35,142.707,,,,,,,,
17:52:22.741,2.35,142.741,,,,,,,,
17:52:22.809,2.35,142.809,,,,,,,,
17:52:22.842,2.35,142.842,,,,,,,,
17:52:22.911,2.35,142.911,,,,,,,,
17:52:22.944,2.35,142.944,,,,,,,,
17:52:22.981,2.34,142.981,,,,,,,,
17:52:23.051,2.34,143.051,,,,,,,,
17:52:23.087,2.33,143.087,,,,,,,,
17:52:23.159,2.32,143.159,,,,,,,,
17:52:23.194,2.32,143.194,,,,,,,,
17:52:23.230,2.32,143.23,,,,,,,,
17:52:23.299,2.32,143.299,,,,,,,,
17:52:23.332,2.32,143.332,,,,,,,,
17:52:23.403,2.33,143.403,,,,,,,,
17:52:23.442,2.33,143.442,,,,,,,,
17:52:23.514,2.33,143.514,,,,,,,,
17:52:23.548,2.33,143.548,,,,,,,,
17:52:23.581,2.33,143.581,,,,,,,,
17:52:23.653,2.34,143.653,,,,,,,,
17:52:23.690,2.33,143.69,,,,,,,,
17:52:23.760,2.34,143.76,,,,,,,,
17:52:23.797,2.34,143.797,,,,,,,,
17:52:23.831,2.35,143.831,,,,,,,,
17:52:23.900,2.36,143.9,,,,,,,,
17:52:23.936,2.37,143.936,,,,,,,,
17:52:24.009,2.37,144.009,,,,,,,,
17:52:24.043,2.38,144.043,,,,,,,,
17:52:24.111,2.38,144.111,,,,,,,,
17:52:24.144,2.38,144.144,,,,,,,,
17:52:24.211,2.38,144.211,,,,,,,,
17:52:24.248,2.37,144.248,,,,,,,,
17:52:24.281,2.36,144.281,,,,,,,,
17:52:24.353,2.36,144.353,,,,,,,,
17:52:24.387,2.35,144.387,,,,,,,,
17:52:24.459,2.34,144.459,,,,,,,,
17:52:24.492,2.34,144.492,,,,,,,,
17:52:24.559,2.34,144.559,,,,,,,,
17:52:24.595,2.34,144.595,,,,,,,,
17:52:24.629,2.36,144.629,,,,,,,,
17:52:24.696,2.38,144.696,,,,,,,,
17:52:24.730,2.39,144.73,,,,,,,,
17:52:24.799,2.39,144.799,,,,,,,,
17:52:24.837,2.39,144.837,,,,,,,,
17:52:24.905,2.4,144.905,,,,,,,,
17:52:24.943,2.39,144.943,,,,,,,,
17:52:24.977,2.4,144.977,,,,,,,,
17:52:25.049,2.37,145.049,,,,,,,,
17:52:25.087,2.36,145.087,,,,,,,,
17:52:25.161,2.35,145.161,,,,,,,,
17:52:25.194,2.34,145.194,,,,,,,,
17:52:25.263,2.33,145.263,,,,,,,,
17:52:25.301,2.33,145.301,,,,,,,,
17:52:25.337,2.32,145.337,,,,,,,,
17:52:25.405,2.33,145.405,,,,,,,,
17:52:25.438,2.34,145.438,,,,,,,,
17:52:25.509,2.35,145.509,,,,,,,,
17:52:25.544,2.36,145.544,,,,,,,,
17:52:25.615,2.36,145.615,,,,,,,,
17:52:25.652,2.37,145.652,,,,,,,,
17:52:25.690,2.38,145.69,,,,,,,,
17:52:25.762,2.38,145.762,,,,,,,,
17:52:25.796,2.38,145.796,,,,,,,,
17:52:25.831,2.37,145.831,,,,,,,,
17:52:25.907,2.37,145.907,,,,,,,,
17:52:25.945,2.36,145.945,,,,,,,,
17:52:26.013,2.36,146.013,,,,,,,,
17:52:26.048,2.36,146.048,,,,,,,,
17:52:26.081,2.36,146.081,,,,,,,,
17:52:26.151,2.35,146.151,,,,,,,,
17:52:26.185,2.35,146.185,,,,,,,,
17:52:26.259,2.34,146.259,,,,,,,,
17:52:26.294,2.35,146.294,,,,,,,,
17:52:26.361,2.35,146.361,,,,,,,,
17:52:26.397,2.34,146.397,,,,,,,,
17:52:26.432,2.34,146.432,,,,,,,,
17:52:26.504,2.34,146.504,,,,,,,,
17:52:26.542,2.34,146.542,,,,,,,,
17:52:26.613,2.34,146.613,,,,,,,,
17:52:26.648,2.33,146.648,,,,,,,,
17:52:26.681,2.32,146.681,,,,,,,,
17:52:26.753,2.32,146.753,,,,,,,,
17:52:26.786,2.31,146.786,,,,,,,,
17:52:26.858,2.31,146.858,,,,,,,,
17:52:26.896,2.31,146.896,,,,,,,,
17:52:26.935,2.3,146.935,,,,,,,,
17:52:27.009,2.3,147.009,,,,,,,,
17:52:27.045,2.31,147.045,,,,,,,,
17:52:27.115,2.3,147.115,,,,,,,,